Adult Asthma-COPD Organisational audit full results - 06/09/21 - 08/10/21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Location,,,,Admission numbers,,,,,,,,,,,,Beds for admitted patients,,,,,,,,,,Staffing levels: Number of staff posts in respiratory team (Whole time equivalent (WTE)),,,,,,,,,,,,,,,,,,,,,,,,Access to specialist staff and services,,,Patient access to onsite palliative care,,,7-day working: Operating days/times of system of speciality triage of patients to respiratory medicine,,,,Availability of on-call respiratory consultant,,,,Days/times senior decision maker from respiratory team (ST3 or above) undertakes ward round of new asthma/COPD patients on MAU/admissions ward,,,,Days/times senior decision maker from respiratory team (ST3 or above) undertakes ward round of new asthma/COPD patients on respiratory ward(s),,,,Days/times senior decision maker from respiratory team (ST3 or above) undertakes ward round of new asthma/COPD patients on other wards,,,,Availability of respiratory nurse(s) to review COPD patients,,,,Availability of respiratory nurse(s) to review asthma patients,,,,Availability of respiratory physiotherapist(s) to review COPD patients,,,,Availability of respiratory physiotherapist(s) to review asthma patients,,,,Management of care,,Pulmonary rehabilitation (PR) service available to COPD patients discharged following flare-up,,,,,Integration of care,,Outreach early/supported discharge,,,In-reach/supported discharge,,,Admissions avoidance,,,,Oxygen assessment service,,,,Medicine management service,,,,Chronic disease management,,,,Nebuliser service,,,,Smoking cessation advice,,,,,,MDT meeting - staff attendance: Physician posts,,,MDT meeting - staff attendance: Nurse posts,,MDT meeting - staff attendance: Physiotherapist posts,,MDT meeting - staff attendance: Other healthcare professional posts,,,,,,,,Patient/carer engagement,,,Asthma: Process of transitioning young people from paediatric - adult services includes ensuring:,,,,,
Region,Integrated Care System (ICS),Trust/Local Health Board name,Hospital name (d = 159),Number of adult medical emergency admissions in 2020/21 financial year ,Number of adult medical emergency admissions in 2020/21 financial year per medical bed,Number of respiratory coded medical emergency admissions in 2020/21 financial year ,Number of respiratory coded emergency admissions in 2020/21 financial year per respiratory bed,Number of COPD coded emergency admissions in 2020/21 financial year ,"Number of COPD coded emergency admissions in 2020/21 financial year per 1,000 adult medical emergency admissions ","Total number of COPD coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year","National average proportion of COPD coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year",Number of asthma coded emergency admissions  in the 2020/21 financial year ,"Number of asthma coded emergency admissions in 2020/21 financial year per 1,000 adult medical emergency admissions ","Total number of asthma coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year ","National average proportion of asthma coded emergency admissions who were discharged from, or died on, dedicated respiratory ward(s) in the 2020/21 financial year ",Number of available medical beds,Number of beds available on dedicated respiratory ward(s) ,Number of Level 2 beds available on dedicated respiratory ward(s),"Number of Level 2 beds available on dedicated respiratory ward(s) per 1,000 adult respiratory admissions",Hospital has High Dependency Unit(s) (HDUs)  to which respiratory patients can be admitted,Number of HDU beds available to which COPD and asthma patients can be admitted,"Number of HDU beds available to which COPD and asthma patients can be admitted per 10,000 adult medical emergency admissions",Hospital has Respiratory Support Unit (RSU) to which respiratory patients can be admitted,Number of RSU beds available to which COPD and asthma patients can be admitted,"Number of RSU beds available to which COPD and asthma patients can be admitted per 10,000 adult medical emergency admissions
",ST3 and above WTE,"ST3 and above 
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","ST3 and above 
Median (IQR) WTE per 1,000 COPD emergency admissions","ST3 and above 
Median (IQR) WTE per 1,000 adult asthma emergency admissions",Respiratory Consultant (Filled) WTE,"Respiratory Consultant
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","Respiratory Consultant
Median (IQR) WTE per 1,000 COPD emergency admissions","Respiratory Consultant
Median (IQR) WTE per 1,000 adult asthma emergency admissions",General Respiratory Nurse Specialist (Filled) WTE,"General Respiratory Nurse Specialist
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","General Respiratory Nurse Specialist
Median (IQR) WTE per 1,000 COPD emergency admissions","General Respiratory Nurse Specialist
Median (IQR) WTE per 1,000 adult asthma emergency admissions",COPD Nurse Specialist (Filled) WTE,"COPD Nurse Specialist
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","COPD Nurse Specialist
Median (IQR) WTE per 1,000 COPD emergency admissions",Asthma Nurse Specialist (Filled),"Asthma Nurse Specialist
Median (IQR) WTE per 1,000 adult emergency respiratory admissions","Asthma Nurse Specialist
Median (IQR) WTE per 1,000 adult asthma emergency admissions",Nurse Consultant (Filled) WTE,"Nurse Consultant
Median (IQR) WTE per 1,000 adult emergency respiratory admissions",Advanced Nurse Practitioner (Filled) WTE,"Advanced Nurse Practitioner
Median (IQR) WTE per 1,000 adult emergency respiratory admissions",Advanced Clinical Practitioner (Filled) WTE,"Advanced Clinical Practitioner
Median (IQR) WTE per 1,000 adult emergency respiratory admissions",Respiratory physicians operate a dedicated on-call rota at hospital for respiratory emergency admissions,Designated named clinical lead for COPD available,Designated named clinical lead for asthma available,COPD patients have access,Asthma patients have access,Smoking cessation service available that COPD & asthma patients can be signposted to ,"Weekdays 
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,No speciality triage available,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,No on-call respiratory consultant available,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,"Weekdays
(08:00 hrs ñ 18:30 hrs)",Weekends,Out of hours,None,Hospital has Electronic Patient Record (EPR) system,"Name of EPR supplier 
(Free text)",Yes - based onsite,Yes - based within another hospital,Yes - based within the community,No,Is this/are these services available within 30 days of discharge,Hospital has severe asthma service,"If no, hospital has referral pathway to a severe asthma service",Not provided,Provided by hospital-based team,Provided jointly by hospital team and community team,Not provided,Provided by community-based team,Provided jointly by community and hospital team,Not provided,Provided hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Not provided,Provided by hospital-based team,Provided by community-based team,Provided by single team working across community/secondary care interface,Regular MDT meeting between hospital and community teams for patients with COPD,"If yes, how frequently does the meeting occur",Respiratory consultant attends,Other member of respiratory specialist team attends,General practitioner attends,Ward nurse attends,Community nurse attends,Ward physiotherapist attends,Community physiotherapist attends,Ward pharmacist attends,Ward OT attends,Community pharmacist attends,Community OT attends,Smoking cessation counsellor attends,Psychologist attends,Other staff attend,Time within MDT meeting for developing local integrated respiratory services ,Frequency of survey of patient/carer views on respiratory service,Trust/Health Board has strategic group for respiratory services,Patient representation within strategic group,Young person has full record of condition,GP has full record of condition,Young person given opportunity to be seen without parents/carers,Transition plan agreed with paediatric and adult consultants,Named case worker assigned to assist signposting young person/family,No formal transition plan arrangements
Midlands ,Live Healthy Live Happy Birmingham and Solihull ,University Hospitals Birmingham NHS Foundation Trust,"Queen Elizabeth Hospital, Edgbaston",22408,58,3463,48,1224,55,519,42,250,11,122,49,389,72,0,0,Yes,55,25,No,Not applicable,Not applicable,6,1.7,4.9,24,12,3.5,9.8,48,0,0,0,0,2,0.6,1.6,1.2,0.3,4.8,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,PICS,No,No,Yes,No,No,Yes,Not applicable,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,Yes,Less than once a year,No,,Yes,Yes,Yes,Yes,Yes,No
Midlands ,Northamptonshire Health and Care ,Kettering General Hospital NHS Foundation Trust,Kettering General Hospital,14905,51,2307,43,938,63,254,27,92,6,34,37,294,54,0,0,Yes,12,8,No,Not applicable,Not applicable,4,1.7,4.3,43.5,7,3,7.5,76.1,0,0,0,0,2.5,1.1,2.7,1,0.4,10.9,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Medway PAS,Yes,No,No,No,Not known,No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Less than once a year,Yes,Not known,No,No,No,No,No,Yes
Midlands ,Nottingham and Nottinghamshire ,Nottingham University Hospitals NHS Trust,Nottingham City Hospital,38096,26,3612,33,839,22,518,62,280,7,198,71,1482,111,10,3,No,Not applicable,Not applicable,Yes,10,3,10.4,2.9,12.4,37.1,26.6,7.4,31.7,95,0,0,0,0,2.8,0.8,3.3,2,0.6,7.1,0,0,0,0,7.5,2.1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,DHR Unity,No,No,Yes,No,No,Yes,Not applicable,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,No,Never,No,,Yes,Yes,No,No,No,No
Midlands ,Nottingham and Nottinghamshire ,Sherwood Forest Hospitals NHS Foundation Trust,Kings Mill Hospital,20362,51,2550,35,1697,83,875,52,128,6,93,73,396,72,8,3,Yes,13,6,No,Not applicable,Not applicable,5,2,2.9,39.1,13,5.1,7.7,101.6,2,0.8,1.2,15.6,1,0.4,0.6,0,0,0,0,0,1,0.4,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Not applicable,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,Yes,Fortnightly,Yes,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Never,Yes,Yes,No,No,Yes,Yes,No,No
Midlands ,The Black Country ,Sandwell and West Birmingham Hospitals NHS Trust,Birmingham City Hospital,18441,54,1503,88,327,18,15,5,127,7,16,13,343,17,17,11,Yes,9,5,Yes,10,5,8,5.3,24.5,63,9,6,27.5,70.9,4.6,3.1,14.1,36.2,0,0,0,0,0,0,0,0,0,0,1,0.7,No,Yes,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Cerner (UNITY),No,No,Yes,No,Not known,Yes,Not applicable,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Other,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Never,Yes,No,No,No,No,Yes,No,No
Midlands ,The Black Country ,Sandwell and West Birmingham Hospitals NHS Trust,Sandwell District Hospital,13776,55,1651,Not applicable,230,17,No dedicated respiratory ward,No dedicated respiratory ward,71,5,No dedicated respiratory ward,No dedicated respiratory ward,251,No dedicated respiratory ward,No dedicated respiratory ward,No dedicated respiratory ward,Yes,9,7,No,Not applicable,Not applicable,1,0.6,4.3,14.1,1,0.6,4.3,14.1,1,0.6,4.3,14.1,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Cerner (UNITY),No,No,Yes,No,Not known,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,Other,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,Yes,Yes,Never,Yes,No,No,No,No,Yes,No,No
Midlands ,The Black Country ,The Dudley Group NHS Foundation Trust,Russells Hall Hospital,24193,79,1267,26,985,41,985,100,112,5,112,100,306,48,0,0,Yes,10,4,Yes,8,3,3,2.4,3,26.8,9.7,7.7,9.9,86.8,19.6,15.5,19.9,175,1,0.8,1,2.4,1.9,21.4,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,Sunrise,No,No,Yes,No,Yes,Yes,Not applicable,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,,,,,,,,,,,,,,,,No,1-2 times a year,Not known,,No,Yes,No,No,No,No
Midlands ,The Black Country ,The Royal Wolverhampton NHS Trust,New Cross Hospital,27844,68,9272,172,4402,158,641,15,4202,151,250,6,407,54,8,1,Yes,3,1,No,Not applicable,Not applicable,5,0.5,1.1,1.2,9,1,2,2.1,5.9,0.6,1.3,1.4,0,0,0,0,0,0,0,0,1.8,0.2,0,0,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,CLINICAL WEB PORTAL,Yes,No,Yes,No,Yes,Yes,Not applicable,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,Monthly,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,Never,Yes,No,No,No,Yes,No,Yes,No
Midlands ,The Black Country ,Walsall Healthcare NHS Trust,Manor Hospital,31342,93,2658,106,607,19,54,9,164,5,30,18,336,25,0,0,Yes,13,4,No,Not applicable,Not applicable,2,0.8,3.3,12.2,4,1.5,6.6,24.4,3,1.1,4.9,18.3,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Careflow,Yes,No,No,No,Not known,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Weekly,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Continuous (every patient),Not known,,Yes,No,Yes,Yes,Yes,No
Midlands ,Together we're better - Staffordshire and Stoke-on-Trent,University Hospitals of North Midlands NHS Trust,County Hospital (Stafford),6233,45,3121,223,362,58,145,40,53,9,16,30,140,14,0,0,No,Not applicable,Not applicable,No,Not applicable,Not applicable,2,0.6,5.5,37.7,2,0.6,5.5,37.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,CareFlow,No,No,Yes,No,Yes,Yes,Not applicable,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,No,Yes,No,Yes,Fortnightly,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Never,Yes,No,No,No,No,No,No,Yes
North East and Yorkshire,Humber Coast and Vale ,Northern Lincolnshire and Goole NHS Foundation Trust,"Diana, Princess of Wales Hospital",16865,76,7065,Not applicable,1194,71,No dedicated respiratory ward,No dedicated respiratory ward,71,4,No dedicated respiratory ward,No dedicated respiratory ward,222,No dedicated respiratory ward,No dedicated respiratory ward,No dedicated respiratory ward,Yes,7,4,No,Not applicable,Not applicable,6,0.8,5,84.5,4,0.6,3.4,56.3,3.5,0.5,2.9,49.3,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,No,No,Yes,Not applicable,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,No,Yes,Yes,Yes,No,No,No
North East and Yorkshire,Humber Coast and Vale ,Northern Lincolnshire and Goole NHS Foundation Trust,Scunthorpe General Hospital,17933,98,6242,Not applicable,1022,57,No dedicated respiratory ward,No dedicated respiratory ward,79,4,No dedicated respiratory ward,No dedicated respiratory ward,184,No dedicated respiratory ward,No dedicated respiratory ward,No dedicated respiratory ward,Yes,8,5,No,Not applicable,Not applicable,3,0.5,2.9,38,3.5,0.6,3.4,44.3,4,0.6,3.9,50.6,0,0,0,0,0,0,0,0,0,0,1,0.2,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,No,Yes,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Weekly,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Never,Yes,No,Yes,Yes,Yes,No,No,No
North East and Yorkshire ,Humber Coast and Vale ,Hull University Teaching Hospitals NHS Trust,Hull Royal Infirmary,35174,86,4094,93,864,25,67,8,151,4,5,3,407,44,12,3,Yes,38,11,Yes,6,2,9,2.2,10.4,59.6,10,2.4,11.6,66.2,4,1,4.6,26.5,0.5,0.1,0.6,0.5,0.1,3.3,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,lorenzo -dxc technology supplier,No,No,Yes,No,No,Yes,Not applicable,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Weekly,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Less than once a year,Yes,No,Yes,No,No,No,No,No
North East and Yorkshire ,Humber Coast and Vale ,York Teaching Hospital NHS Foundation Trust,York District Hospital,26972,99,1761,59,355,13,98,28,110,4,34,31,272,30,0,0,Yes,8,3,No,Not applicable,Not applicable,4,2.3,11.3,36.4,5.6,3.2,15.8,50.9,7.5,4.3,21.1,68.2,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,CPD,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Not known,,Yes,Yes,Yes,Yes,No,No
North East and Yorkshire ,North East and North Cumbria ,County Durham and Darlington NHS Foundation Trust,Darlington Memorial Hospital,17458,90,2299,61,980,56,316,32,142,8,42,30,194,38,0,0,Yes,11,6,Yes,8,5,2,0.9,2,14.1,7,3,7.1,49.3,3.4,1.5,3.5,23.9,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,Yes,Yes,No,No,No,Yes,Not applicable,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,No,Yes,Yes,Yes,Yes,No,No
North East and Yorkshire ,North East and North Cumbria ,County Durham and Darlington NHS Foundation Trust,University Hospital of North Durham,16751,76,2317,72,1186,71,316,27,90,5,15,17,220,32,12,5,No,Not applicable,Not applicable,No,Not applicable,Not applicable,2,0.9,1.7,22.2,6,2.6,5.1,66.7,3.8,1.6,3.2,42.2,0,0,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,i.CM Clinical Manager,No,No,Yes,No,No,Yes,Not applicable,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,Not known,No,No,No,No,No,Yes
North East and Yorkshire ,North East and North Cumbria ,Gateshead Health NHS Foundation Trust,"Queen Elizabeth Hospital, Gateshead",15749,52,2182,59,902,57,486,54,143,9,59,41,301,37,0,0,Yes,6,4,No,Not applicable,Not applicable,2,0.9,2.2,14,4.5,2.1,5,31.5,5,2.3,5.5,35,0,0,0,0,0,0,0,0,0,0,0,0,No,No,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,System C,Yes,No,Yes,No,No,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,Not known,No,No,No,No,No,Yes
North East and Yorkshire ,North East and North Cumbria ,North Cumbria Integrated Care NHS Foundation Trust,Cumberland Infirmary,15962,42,1515,22,552,35,104,19,737,46,140,19,380,70,0,0,Yes,8,5,Yes,9,6,1,0.7,1.8,1.4,4,2.6,7.2,5.4,4.5,3,8.2,6.1,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Not applicable,Yes,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,No,No,No,No,No,No,Yes
North East and Yorkshire ,North East and North Cumbria ,North Tees and Hartlepool NHS Foundation Trust,University Hospital of North Tees,22962,68,1982,34,844,37,328,39,173,8,90,52,336,58,14,7,Yes,16,7,Yes,14,6,3,1.5,3.6,17.3,9.4,4.7,11.1,54.3,0,0,0,0,3.6,1.8,4.3,0.3,0.2,1.7,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,TrakCare,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Less than once a year,No,,Yes,Yes,Yes,Yes,No,No
North East and Yorkshire ,North East and North Cumbria ,Northumbria Healthcare NHS Foundation Trust,Northumbria Specialist Emergency Care Hospital,32733,136,2988,50,1887,58,271,14,184,6,44,24,240,60,10,3,Yes,15,5,Yes,10,3,3,1,1.6,16.3,12,4,6.4,65.2,8.4,2.8,4.5,45.7,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Not applicable,No,Yes,No,No,Yes,Yes,Not applicable,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Monthly,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,More than 4 times a year,Yes,No,Yes,Yes,Yes,No,No,No
North East and Yorkshire ,North East and North Cumbria ,South Tees Hospitals NHS Foundation Trust,James Cook University Hospital,26215,,3027,101,1031,39,114,11,133,5,15,11,0,30,6,2,Yes,0,0,Yes,0,0,0,0,0,0,7,2.3,6.8,52.6,9,3,8.7,67.7,3,1,2.9,2,0.7,15,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Symphoney,No,No,Yes,No,Not known,Yes,Not applicable,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,Yes,No,No,,,,,,,,,,,,,,,,No,Never,Yes,No,No,No,No,Yes,No,No
